ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1594490228,Sailor Moon Magical Wand Pin,Accessories,Fashion,USD,06/12/2017,650,21/11/2017 02:01,1216,successful,47,US,272,1216,650
1594521227,Bridge Let's Connect,Apps,Technology,USD,13/08/2017,10000,14/07/2017 16:25,0,failed,0,US,0,0,10000
1594525425,Slimo - Desktop Buddy,Software,Technology,USD,01/11/2017,250,02/10/2017 20:10,22,failed,3,US,10,22,250
1594544526,Arcade pins & Stickers,Art,Art,USD,27/02/2017,700,06/02/2017 19:41,868,successful,42,US,283,868,700
1594552207,SYCORAX SERIES Books 1-3,Fiction,Publishing,USD,07/03/2017,1500,03/02/2017 03:15,1505,successful,28,US,62,1505,1500
1594574588,Northwest Battlin' Robots,Live Games,Games,USD,26/06/2017,1500,27/05/2017 04:02,315,failed,7,US,30,315,1500
1594668394,Unversed Comics Anthology,Anthologies,Comics,USD,12/05/2017,6500,22/04/2017 01:05,7239,successful,204,US,735,7239,6500
1594673351,Custom Wooden Astrolabes,Woodworking,Crafts,USD,19/03/2017,500,12/03/2017 11:06,256,failed,5,US,0,256,500
1594689915,Hot & Dangerous,Tabletop Games,Games,USD,22/07/2017,10000,23/06/2017 20:59,39087,successful,499,US,8555,39087,10000
1594846000,Lost Signals of the Terran Republic (Caine Riordan),Anthologies,Publishing,USD,14/12/2017,7500,14/11/2017 15:09,12645,successful,303,US,4336,12645,7500
1594911567,Project Upland - A Bird Hunting Anthology: Volume No. 1,Anthologies,Publishing,USD,31/12/2017,15000,08/12/2017 18:34,21562,successful,281,US,200,21562,15000
1594962271,100 Skulls,Art Books,Publishing,USD,14/02/2017,3500,14/01/2017 00:45,12502,successful,341,US,5166,12502,3500
1595003112,Los 10 Mandamientos de la Mujer Chingona,Publishing,Publishing,USD,25/10/2017,2000,25/09/2017 23:00,0,failed,0,US,0,0,2000
1595144757,The Flippin' Boss,Product Design,Design,USD,14/08/2017,17500,30/06/2017 03:35,363,failed,7,US,0,363,17500
1595260414,A BAD DAY FOR ENCHILADAS,Narrative Film,Film & Video,USD,11/03/2017,800,01/03/2017 05:33,900,successful,9,US,210,900,800
1595676929,Real Estate Management Software,Software,Technology,USD,11/05/2017,5000,11/04/2017 22:05,40,failed,2,US,25,40,5000
1595692823,New Conservative Movement National Summit,Journalism,Journalism,USD,20/06/2017,7500,07/06/2017 23:39,2155,failed,22,US,200,2155,7500
1595762357,Ponta Scan - Professional 3D Scanning at Home,3D Printing,Technology,USD,10/01/2017,10000,07/12/2016 15:00,6207,failed,67,US,1202,6207,10000
1595858262,"The McKinLeash - the first customizable, utility dog leash",Product Design,Design,USD,13/04/2017,1500,30/03/2017 19:39,1696,successful,59,US,1278,1696,1500
1596053800,Blood & Bones: Tabletop/PC Role-playing Game,Tabletop Games,Games,USD,25/06/2017,50000,26/05/2017 03:40,2,failed,1,US,0,2,50000
1596078892,backers for smg,Hip-Hop,Music,USD,24/07/2017,5000,25/05/2017 01:42,0,failed,0,US,0,0,5000
1596151423,The New York Sorta Marathon,Comedy,Theater,USD,23/09/2017,8000,28/08/2017 15:14,8586.19,successful,227,US,407,8586.19,8000
1596222820,Icons of the Iditarod,Photobooks,Photography,USD,22/03/2017,26000,20/02/2017 20:08,28302,successful,241,US,2560,28302,26000
1596248508,The Great Lick Refractor,Photography,Photography,USD,21/03/2017,6500,14/02/2017 22:35,12753,successful,241,US,997,12753,6500
1596347285,BoxThrone - The Modular Board Game Shelving System,Tabletop Games,Games,USD,14/12/2017,25000,14/11/2017 18:01,905442.2,successful,3650,US,43280,905442.2,25000
1596365733,kooky kroquet. Outdoor yard game,Games,Games,USD,29/04/2017,90000,30/03/2017 03:34,61,failed,3,US,0,61,90000
1596412131,Shifting Earth comes to Cambridge!,Dance,Dance,USD,22/01/2017,400,04/01/2017 03:47,826,successful,20,US,50,826,400
1596431709,Publish My Children's Picture Book,Children's Books,Publishing,USD,12/08/2017,5500,13/07/2017 21:59,0,failed,0,US,0,0,5500
1596536173,Kiddo's Debut EP - Silicon Queen,Rock,Music,USD,22/11/2017,5000,21/10/2017 17:29,5036,successful,69,US,2580,5036,5000
1596579025,Triset Training Drink,Drinks,Food,USD,30/10/2017,8000,25/09/2017 08:20,8028,successful,61,US,388,8028,8000
1596624380,PETE VON SHOLLY'S HISTORY OF MONSTERS,Art Books,Publishing,USD,27/07/2017,5000,26/06/2017 19:25,8185,successful,148,US,1770,8185,5000
1596681376,Trump Troll Doll Sculpture By Chuck Williams,Sculpture,Art,USD,15/03/2017,38000,13/02/2017 19:37,438737,successful,9417,US,5256,438737,38000
1596741815,Sounders FC - MLS Cup Champions - Fan Ring,Jewelry,Fashion,USD,04/06/2017,5000,12/05/2017 07:37,20,failed,1,US,20,20,5000
1596793168,Clover Complex - Short Film,Film & Video,Film & Video,USD,09/06/2017,4500,12/05/2017 04:54,4555,successful,21,US,150,4555,4500
1596841703,Earth Spirit Series,Fiction,Publishing,USD,20/07/2017,7000,20/06/2017 00:12,40,failed,4,US,15,40,7000
1596895160,Viet Nom Nom: Bringing Fresh Noms to Chicagoland!,Restaurants,Food,USD,14/07/2017,20000,15/05/2017 07:08,20275,successful,179,US,0,20275,20000
1596958201,Will Work For Food,Documentary,Film & Video,USD,18/06/2017,22000,19/05/2017 07:26,120,failed,5,US,0,120,22000
1596967788,Sentry Bot (Autonomous Surveillance Robot),Robots,Technology,USD,08/02/2017,5000,09/01/2017 23:09,465,failed,2,US,460,465,5000
1597039401,Boink,Webseries,Film & Video,USD,03/07/2017,20000,31/05/2017 23:17,24505,successful,123,US,740,24505,20000
1597141443,Deep Regards Beats,Apparel,Fashion,USD,26/08/2017,3000,27/07/2017 20:15,0,failed,0,US,0,0,3000
1597202675,SISTAH SHARK #1 The Hunter and the Hunted.,Comics,Comics,USD,01/08/2017,6000,02/07/2017 18:39,7159,successful,226,US,1464,7159,6000
1597209273,Spinning top USA,Product Design,Design,USD,26/04/2017,200,27/03/2017 21:24,214,successful,6,US,76,214,200
1597367494,Jeff Rose Low Country Greeting Cards,Photography,Photography,USD,09/07/2017,1200,09/06/2017 00:14,51,failed,3,US,50,51,1200
1597379269,Guyver Inspired Pins,Accessories,Fashion,USD,27/08/2017,550,02/08/2017 04:18,287,failed,12,US,15,287,550
1597628117,Software Excuse Dice,Hardware,Technology,USD,12/04/2017,1000,14/03/2017 15:45,14777,successful,738,US,4998,14777,1000
1597721754,Nite Nite - Short Film,Horror,Film & Video,USD,01/07/2017,2500,05/06/2017 12:01,2601,successful,39,US,100,2601,2500
1597734489,The Aspiring Potter: A Kiln Project,Ceramics,Art,USD,17/04/2017,1850,18/03/2017 13:42,1342,failed,31,US,551,1342,1850
1597751975,Delta Prime: fidget spinner / bottle opener,Design,Design,USD,30/08/2017,2500,26/07/2017 20:40,5881,successful,79,US,3335,5881,2500
1597757445,However Long,Documentary,Film & Video,USD,07/06/2017,50000,03/05/2017 22:18,53840,successful,269,US,825,53840,50000
1597783791,"""Upgrade thad""",Hip-Hop,Music,USD,03/05/2017,1600,03/04/2017 10:09,1666,successful,27,US,0,1666,1600
1597841460,Give What You Can,Community Gardens,Food,USD,05/01/2017,20000,06/12/2016 21:41,30,failed,2,US,0,30,20000
1597882699,Fauna Fortress,Product Design,Design,USD,14/10/2017,10000,14/09/2017 21:13,21.72,failed,2,US,21.72,21.72,10000
1597914195,UNCLE TOM'S CABIN Silent Double Feature (1903 & 1914),Drama,Film & Video,USD,10/12/2017,1000,10/11/2017 18:46,2208,successful,99,US,1126,2208,1000
1598201985,Next-Gen Martial arts training,Web,Technology,USD,08/04/2017,800,09/03/2017 03:17,1,failed,1,US,0,1,800
1598286985,My First Professional EP!,Music,Music,USD,16/07/2017,2000,16/06/2017 00:41,2175,successful,96,US,345,2175,2000
1598373296,Fashion & Team Passion - The Ultimate Fans,Accessories,Fashion,USD,18/03/2017,5000,16/02/2017 06:32,0,failed,0,US,0,0,5000
1598375893,GIRL POWER Textiles!,Weaving,Crafts,USD,04/04/2017,2300,05/03/2017 22:56,3942,successful,69,US,0,3942,2300
1598410276,No Brainers,Comedy,Film & Video,USD,03/12/2017,1400,03/11/2017 00:13,1548,successful,47,US,420,1548,1400
1598427960,Recycle Artist- Art Design Studio Texas Tigress Designs,Mixed Media,Art,USD,01/09/2017,1500,22/08/2017 01:15,0,failed,0,US,0,0,1500
1598456916,Scooterboard,Gadgets,Technology,USD,28/09/2017,25000,29/08/2017 16:45,30212,successful,101,US,2673,30212,25000
1598554904,a new and innovative way to produce and package gourmet pops,Vegan,Food,USD,06/05/2017,40000,06/04/2017 00:53,6,failed,2,US,5,6,40000
1598621491,Masaaki Hatsumi: Dojo Giga | Heaven,Art Books,Publishing,USD,15/09/2017,95000,15/08/2017 15:05,108730,successful,415,US,5381,108730,95000
1598909447,"Orboot: The Educational, Augmented Reality Globe",Technology,Technology,USD,05/04/2017,15000,02/03/2017 16:00,77881,successful,1633,US,1530,77881,15000
1598924244,The Social Brewing Company,Drinks,Food,USD,31/08/2017,15000,01/08/2017 04:36,571,failed,11,US,160,571,15000
1598942905,Summoners Fate: Fast and Fun Tactical RPG + CCG Adventure,Video Games,Games,USD,17/11/2017,10000,23/10/2017 17:59,11141,successful,114,US,4991,11141,10000
1598956054,A Maze In Memory of John B. McLemore,Installations,Art,USD,05/06/2017,10000,06/04/2017 16:17,25,failed,1,US,0,25,10000
1598997915,The Prospectives: A Narrative Podcast,Radio & Podcasts,Publishing,USD,16/04/2017,15000,15/03/2017 16:51,18225,successful,316,US,2273,18225,15000
1599113610,RPG coasters 2: Cthulhu,Gaming Hardware,Games,USD,19/04/2017,1500,20/03/2017 13:07,3529,successful,68,US,873,3529,1500
1599141658,Perfection Is Possible,Film & Video,Film & Video,USD,04/09/2017,2500,06/07/2017 12:58,33,failed,2,US,0,33,2500
1599193315,The Advanced Permaculture Student Online,Webseries,Film & Video,USD,04/10/2017,25000,04/09/2017 15:02,42322,successful,178,US,2951,42322,25000
1599286113,Nuevo Libro- A Better Chance For New Authors,Literary Spaces,Publishing,USD,12/08/2017,7000,13/06/2017 06:12,1,failed,1,US,0,1,7000
1599322720,New Cinelinx Decks: The Best Movie Trivia Game Gets Better,Tabletop Games,Games,USD,21/12/2017,6500,30/11/2017 16:55,7401,successful,170,US,962,7401,6500
1599387532,Pentagram of Venus - Music site for career musicians,Music,Music,USD,26/07/2017,10000,26/06/2017 04:18,0,failed,0,US,0,0,10000
1599715549,Chasing The Eye - Extreme Storm Chasing,Film & Video,Film & Video,USD,19/01/2017,500,05/01/2017 23:25,25,failed,1,US,0,25,500
1599719377,Kick-Cozie | The official sneaker cover / protector,Footwear,Fashion,USD,11/09/2017,8000,12/08/2017 01:48,197,failed,8,US,196,197,8000
1599866900,"Zakarree - My Vision,Your Help, We Win",Music,Music,USD,09/11/2017,5000,10/10/2017 02:39,1,failed,1,US,0,1,5000
1599902150,Settlers for Satan,Tabletop Games,Games,USD,05/07/2017,666,02/06/2017 21:46,4965,successful,53,US,4174,4965,666
1599902579,Mentor US,Academic,Publishing,USD,10/09/2017,100000,11/08/2017 22:42,51,failed,2,US,0,51,100000
1599937826,Nikki - Short Film,Drama,Film & Video,USD,07/12/2017,2000,15/11/2017 22:51,2675,successful,29,US,175,2675,2000
1599988031,Gilded Age: Vol 1 - A Steampunk Graphic Novel,Graphic Novels,Comics,USD,18/11/2017,4000,17/10/2017 06:01,6022,successful,123,US,32,6022,4000
1600059972,RealNewsInternational,Apps,Technology,USD,02/03/2017,2000,31/01/2017 23:42,165,failed,4,US,35,165,2000
1600111186,Periodic Table of the Elements on aluminum panels: 3 sizes,Design,Design,USD,19/04/2017,600,20/03/2017 20:09,214,failed,4,US,0,214,600
1600220566,QuarrL: Solving Couple's Fights One Swipe At A Time,Apps,Technology,USD,07/04/2017,25000,29/03/2017 15:15,369,failed,8,US,139,369,25000
1600338947,Currently Chic Creative Design,Crafts,Crafts,USD,22/11/2017,1000,23/10/2017 04:51,0,failed,0,US,0,0,1000
1600414308,Custom Vintage Bike Helmets,Art,Art,USD,22/03/2017,10000,21/02/2017 00:16,0,failed,0,US,0,0,10000
1600517336,Dawn of Dissent // Tweet Storm,Apparel,Fashion,USD,07/04/2017,5000,31/03/2017 15:49,935,failed,10,US,535,935,5000
1600535656,"""August & The Wind"" For anyone who's ever lost someone",Children's Books,Publishing,USD,17/01/2017,4000,03/12/2016 18:05,4837,successful,85,US,1222,4837,4000
1600601731,PowerCube Sensor Series,Product Design,Design,USD,22/07/2017,8000,07/06/2017 19:02,9898.11,successful,86,US,2173,9898.11,8000
1600655200,La Vida Hispana - Bilingual Magazine,Periodicals,Publishing,USD,20/01/2017,5000,21/12/2016 04:21,0,failed,0,US,0,0,5000
1600674028,Olluminati Mixtape Promotional Fundraiser,Hip-Hop,Music,USD,07/09/2017,250,02/08/2017 21:28,427,successful,11,US,45,427,250
1600694757,"Titch the Snog, Let's Print a Book",Children's Books,Publishing,USD,14/03/2017,3500,12/02/2017 16:58,3869,successful,53,US,33,3869,3500
1600787447,Primary: An Original Art Book,Art Books,Publishing,USD,26/07/2017,6000,26/06/2017 17:14,1377,failed,36,US,50,1377,6000
1600800737,"Help craft the ""GARDEN"" EP!",Pop,Music,USD,23/11/2017,2500,09/10/2017 23:43,0,failed,0,US,0,0,2500
1600892741,Raising money for a music video,Pop,Music,USD,22/12/2017,10000,22/11/2017 16:47,0,failed,0,US,0,0,10000
1600931731,Ninja High School Textbook 6,Comics,Comics,USD,09/10/2017,3456,14/09/2017 18:28,15211,successful,255,US,8165,15211,3456
1600947514,Paper Water Bottle: We Will Help Save Our Planet,Product Design,Design,USD,18/03/2017,5000,16/02/2017 16:39,10003,successful,140,US,0,10003,5000
1600973256,Marva Scott's Christmas Album,Jazz,Music,USD,18/07/2017,25000,19/05/2017 03:13,0,failed,0,US,0,0,25000
1600997164,WAMA - Naturally Comfortable Hemp Underwear,Apparel,Fashion,USD,24/11/2017,9000,24/10/2017 16:59,9791,successful,174,US,2428,9791,9000
1601153748,A Sacred Marriage: Dating God's Way,Nonfiction,Publishing,USD,15/04/2017,15000,06/03/2017 16:42,11,failed,2,US,0,11,15000
1601161362,SpinPunks: The Next Evolution In Fidget Toys,Product Design,Design,USD,14/08/2017,25000,10/07/2017 06:32,649,failed,3,US,141,649,25000
1601283693,X-DICE: A Sharper Redesign Of The Classic Gamepiece,Tabletop Games,Games,USD,03/01/2017,10000,04/12/2016 04:30,2830,failed,196,US,1335,2830,10000
1601289210,Help Eric Mengel launch his next mini comic-- OCHO #31,Comics,Comics,USD,21/05/2017,100,01/05/2017 16:18,726,successful,48,US,235,726,100
1601610135,SUMMERTIME by Terrains4Games,Tabletop Games,Games,USD,03/11/2017,1000,04/10/2017 10:04,3302,successful,28,US,180,3302,1000
1601639264,Meridian Maps: 3D Topographical Wooden Maps,Woodworking,Crafts,USD,18/06/2017,10000,19/05/2017 08:54,13458,successful,41,US,0,13458,10000
1601682518,Taylor Fly Fishing Reels: Array V2,Product Design,Design,USD,01/04/2017,10000,01/03/2017 04:59,16792,successful,79,US,13153,16792,10000
1601683682,The Final Frontier - A Broadside Portfolio,Publishing,Publishing,USD,09/10/2017,2000,25/09/2017 14:03,9270,successful,157,US,1688,9270,2000
1601772275,Sapo All Natural Face Cleansers,Crafts,Crafts,USD,08/09/2017,10000,04/08/2017 08:43,15,failed,1,US,0,15,10000
1601916011,1st True One-Step Convertible Backpack / Messenger Bag,Product Design,Design,USD,03/11/2017,12500,19/09/2017 18:04,13081,successful,87,US,350,13081,12500
1601966977,SeeD Gaming Academy,Video Games,Games,USD,28/05/2017,100000,28/04/2017 09:07,120,failed,2,US,100,120,100000
1601971437,Lego Candy Machine V5,Technology,Technology,USD,05/08/2017,100,11/07/2017 15:58,100,successful,6,US,0,100,100
1601972153,SzeChuan Teriyaki Dipping Sauce,Food,Food,USD,16/05/2017,20000,16/04/2017 16:08,45,failed,2,US,78,45,20000
1601995696,GemPhones Wireless | Bluetooth Necklace Earphones for Women,Wearables,Technology,USD,21/01/2017,10000,20/12/2016 11:26,11046,successful,49,US,488,11046,10000
1602007170,Taylor Language Acquisition Games: English Skills Games,Mobile Games,Games,USD,23/05/2017,100000,09/05/2017 00:28,45,failed,2,US,0,45,100000
1602098041,"""How Do I Feel?"" Emotions Game",Tabletop Games,Games,USD,22/11/2017,17500,24/10/2017 11:12,2087,failed,43,US,163,2087,17500
1602105611,Sic Vita - New EP Release - 2017,Rock,Music,USD,01/03/2017,4000,24/01/2017 16:05,4205,successful,57,US,1054,4205,4000
1602227312,"NightWare, helping those with PTSD get their lives back.",Apps,Technology,USD,19/05/2017,6500,19/04/2017 23:06,6664,successful,71,US,50,6664,6500
1602235341,Autistic America: An Anthology Short Film,Drama,Film & Video,USD,23/05/2017,6000,23/04/2017 03:50,496,failed,9,US,0,496,6000
1602278684,Airpods Floss Sticker,Art,Art,USD,22/09/2017,500,24/07/2017 23:12,5,failed,2,US,0,5,500
1602303924,uber driver who turns out to be insanely talented,Hip-Hop,Music,USD,05/07/2017,20000,05/06/2017 20:13,20,failed,1,US,20,20,20000
1602364700,Gaia's Gairdin,Vegan,Food,USD,01/01/2018,5000,02/11/2017 01:28,51,failed,3,US,41,51,5000
1602592629,"Slope114 ""Grow Your Mind"" 12 inch Vinyl",Electronic Music,Music,USD,06/08/2017,3000,07/07/2017 18:58,3123,successful,80,US,656,3123,3000
1602674307,A Sleepless Endeavor,Music,Music,USD,21/06/2017,1500,22/05/2017 19:48,0,failed,0,US,0,0,1500
1602902863,Gangster Report Film,Drama,Film & Video,USD,07/05/2017,500000,08/03/2017 22:00,0,failed,0,US,0,0,500000
1602906129,WanderingWestie - Dance Hair Don't Care Design,Apparel,Fashion,USD,10/06/2017,1000,26/05/2017 04:38,270,failed,5,US,70,270,1000
1602957317,Point of Sale Project,Software,Technology,USD,01/11/2017,1000000,02/10/2017 17:14,0,failed,0,US,0,0,1000000
1602976435,"A New Addiction Recovery Model That Works, Really Works!",Art,Art,USD,07/07/2017,65000,16/06/2017 08:21,0,failed,0,US,0,0,65000
1603031443,Sweet Heat Gourmet Hot Sauce Company,Food,Food,USD,13/05/2017,2500,13/04/2017 00:04,3485,successful,63,US,1020,3485,2500
1603091880,Our Next CD – Once More With Feeling!,Country & Folk,Music,USD,21/12/2017,7500,28/11/2017 22:17,10843,successful,152,US,795,10843,7500
1603344503,Sertodo Copper Espadín Flasks,Product Design,Design,USD,01/07/2017,30000,31/05/2017 18:03,12800,failed,75,US,3925,12800,30000
1603647888,HC SVNT DRACONES: Sound and Silence,Tabletop Games,Games,USD,11/08/2017,7000,12/07/2017 20:23,27576,successful,293,US,10982,27576,7000
1603875132,Phantom Electric Ghost recording and touring fund,Electronic Music,Music,USD,03/05/2017,900,04/03/2017 01:59,100,failed,1,US,0,100,900
1603892130,Third Wave Water • Let's make better coffee!,Drinks,Food,USD,11/02/2017,10000,12/01/2017 20:51,26795,successful,253,US,18570,26795,10000
1604203325,The Blues in Black & White by Kirk West,Photobooks,Photography,USD,30/05/2017,50000,15/04/2017 06:00,63486,successful,548,US,0,63486,50000
1604212527,Hold Button: A Tiny Phone Grip,Product Design,Design,USD,09/08/2017,5000,10/07/2017 17:45,17433,successful,914,US,3123,17433,5000
1604363758,Reverie: A Heroes Tale,Video Games,Games,USD,25/08/2017,300,26/07/2017 06:57,2693,successful,257,US,34,2693,300
1604370337,Chosen Kin Origins: A New Superhero Series,Webseries,Film & Video,USD,10/06/2017,4000,11/05/2017 22:50,10000,successful,28,US,35,10000,4000
1604414221,PSI-PALADINS and TECHNO BARBARIANS 28mm MINIATURES,Tabletop Games,Games,USD,21/02/2017,4900,31/01/2017 13:47,12584,successful,194,US,3839,12584,4900
1604449675,Storms of Shambhala,Tabletop Games,Games,USD,14/09/2017,200,25/08/2017 15:20,555,successful,4,US,113,555,200
1604651502,Acid of the Godz,Comic Books,Comics,USD,23/08/2017,25000,08/07/2017 16:34,5146,failed,129,US,1501,5146,25000
1604766893,Project: Make me famous.,Documentary,Film & Video,USD,12/05/2017,100,12/04/2017 23:27,25,failed,1,US,25,25,100
1604813956,Steampunk & Fairies Coloring Books,Art Books,Publishing,USD,15/06/2017,750,16/05/2017 18:46,300,failed,11,US,85,300,750
1604868659,COLGEMS RECORDS | 50 years ago today... | CD releases,Music,Music,USD,01/09/2017,1500,01/08/2017 06:43,500,failed,12,US,33,500,1500
1604929129,Unsalted Butter,Drama,Film & Video,USD,25/05/2017,50000,25/04/2017 20:55,18,failed,1,US,18,18,50000
1604931609,100 Flower Paintings,Painting,Art,USD,13/01/2017,100,06/01/2017 16:44,573,successful,104,US,5,573,100
1605092927,FitURight: Your virtual dressing room,Software,Technology,USD,03/11/2017,150000,03/10/2017 07:22,186,failed,6,US,48,186,150000
1605215396,Chopping Wood Freedom Collective.,Nonfiction,Publishing,USD,21/05/2017,10000,15/04/2017 17:58,10938,successful,46,US,4317,10938,10000
